ConversationID,occurredDate,conversationType,notesLength,emoticon,notes
5111e261e4b056530e6ac2f9,2/6/13 4:56,Client,425,,"I can go back on the timeline and look, no need for you to do it.  I'll switch out the dried fruit, that's not a problem.  It was convenient because I could take it with me in a ziplock and not have to worry about purchasing a snack in a convenience store, but I'll find something else that's portable.  I stopped buying bananas a couple of weeks ago because they are higher in calories and went back to more berries instead."
51156803e4b056530e5d1884,2/8/13 21:02,ExerciseLog,10,,Awesome!!!
51198fd9e4b056530e54d839,2/12/13 0:42,FoodLog,34,,"Whoops, myfitfoods.com, not meals."
51198fd9e4b056530e54d839,2/12/13 0:42,FoodLog,622,,"Wow....how great that they are actually in the HEB!  The guy who started this company acutally lives in Austin and here MyFitFoods are free standing buildings and you have to make a separate trip!  I know their philsophy is using fresh, healthy foods...which is probably why it is so expensive.  But you are right...when you are traveling or too busy to cook....they would be a better choice than a frozen meal with a lot of sodium, preservatives etc.  Heck, you may even get some ideas for some quick, healthy meals you can prepare yourself.  Great tool to use, I think.  Let me know what meals/snacks are your favorites!"
511ac49be4b056530e63cd0e,2/12/13 22:39,Client,233,,"Yay!  I get a new outfit.  I set a goal of seven consecutive days of under 169 pounds and met that today.  Seems like the last few weeks my weight was seesawing so much that I would get five or six days in a row, then go up over 169."
511ac49be4b056530e63cd0e,2/12/13 22:39,Client,62,,Woohoo... What a great treat for yourself! Congrats !
511ac49be4b056530e63cd0e,2/12/13 22:39,Client,22,Smiley2,Way to go !!!
511ac49be4b056530e63cd0e,2/12/13 22:39,Client,26,,Way to celebrate! Love it!
511ac49be4b056530e63cd0e,2/12/13 22:39,Client,0,Smiley1,
511b088de4b056530e5d1894,2/13/13 3:29,ExerciseLog,78,,Sure! What time were you thinking? We can use up that extra 15 we had leftover
511b088de4b056530e5d1894,2/13/13 3:29,ExerciseLog,245,,"Actually, I hadn't thought this through much.  I'm available Wed and Thur night (any time is ok), but then my best friend is visiting from out of town until the 25th.  If you can't do it in the next couple of days we can do it the 25th or after."
511b088de4b056530e5d1894,2/13/13 3:29,ExerciseLog,99,,"Yikes! I am sorry I am just now seeing this! Yes, lets do after the 25th... How about that evening?"
511b088de4b056530e5d1894,2/13/13 3:29,ExerciseLog,75,,The 25th is okay.  Whatever time is good for you.  I'm in the Central zone.
511b088de4b056530e5d1894,2/13/13 3:29,ExerciseLog,23,,7p eastern.. 6 central?
511b1499e4b056530e6ac314,2/13/13 4:20,Client,368,,"You are doing fabulous !  Have you had a chance to look back at your food logs?  If so, what did you learn/what changes or adjustments did you make?  Sometimes just when we think the scale will not ever budge...all of a sudden we have a great loss...crazy!!!  I know we don't have a session booked...but let me know if you have any questions or need anything."
511b1499e4b056530e6ac314,2/13/13 4:20,Client,306,,"You were right, I was eating much more fresh fruit and veggies, yogurt, so I've been working those back in.  I also was cooking more, which is something I've never liked to do and to be honest, still don't.  So I've been looking at other ways to get healthier meals (see post below about HEB My Fit Foods)."
5123dce1e4b056530e6b1502,2/19/13 20:13,Client,187,,"Hi ,With being 33 weeks in and only 4.5% to go to your goal... I think this would be a great time to get a checkin call scheduled. Do you have any time this Friday or next week?"
51282b9de4b056530e54d843,2/23/13 2:38,FoodLog,115,Smiley2,Finding any entrees that you enjoy?  What veggies are you adding?  Only 5-6 lbs till your goal!  How are you doing?
51284429e4b056530e63cd19,2/23/13 4:23,Client,161,,"Hi!  Just wanted to let everyone know that I haven't been logging lately because my mother-in-law died Tuesday night.  Hopefully, I'll be back in sync next week."
51284429e4b056530e63cd19,2/23/13 4:23,Client,94,,Sorry to hear about your mother in law...my thoughts are with you and your family.  Take care.
51284429e4b056530e63cd19,2/23/13 4:23,Client,41,,"I am so sorry , thinking of you!"
51284429e4b056530e63cd19,2/23/13 4:23,Client,71,,Oh my...So sorry to hear that. Keep you and your family in my thoughts.
51284429e4b056530e63cd19,2/23/13 4:23,Client,78,,I am so sorry to hear . We are here to support you in any way we can.
512a515ce4b056530e6b163d,2/24/13 17:43,Client,144,,"Happy Birthday !Even during this sad time...We hope you have a wonderful, healthy day! We are thinking of you!--Your Retrofit Team!"
512c1d5be4b056530e6ac32a,2/26/13 2:26,Client,276,,I hope you were able to do something to celebrate your Birthday...I know this is a difficult time and probably your eating and exercise routine is off.  Hang in there...do what you can do!  Do not hesitate to reach out to myself or the other wellness team members for support!
51314a4de4b056530e5d18a6,3/2/13 0:39,ExerciseLog,28,,great job!! How did it feel?
51314a4de4b056530e5d18a6,3/2/13 0:39,ExerciseLog,28,,It was hard getting started!
51314a4de4b056530e5d18a6,3/2/13 0:39,ExerciseLog,36,,I'll start swimming on Monday night.
51314a4de4b056530e5d18a6,3/2/13 0:39,ExerciseLog,175,,"Fantastic! Would you like to meet later next week? Once you go to a night of swimming? We can do a 45 min session, 15 min or just 30min since we have that extra 15 in the bank"
51314a4de4b056530e5d18a6,3/2/13 0:39,ExerciseLog,82,,How about Thursday night?  Any time is fine with me.  I'm in the Central Time Zone
51314a4de4b056530e5d18a6,3/2/13 0:39,ExerciseLog,46,,How about we plan on 8p eastern so 7p central?
51314a4de4b056530e5d18a6,3/2/13 0:39,ExerciseLog,18,,That works for me.
51314a4de4b056530e5d18a6,3/2/13 0:39,ExerciseLog,27,,"great, I will see you then!"
513510fee4b056530e63cd24,3/4/13 21:24,Client,96,,Went to dentist today.  Said he didn't recognize me when I first walked in due to weight loss!!!
513510fee4b056530e63cd24,3/4/13 21:24,Client,26,,NO!!!! Thats is Awesome!!!
513510fee4b056530e63cd24,3/4/13 21:24,Client,53,,Even more proof that you're getting results! Amazing!
513510fee4b056530e63cd24,3/4/13 21:24,Client,12,,Congrats!!!!
513510fee4b056530e63cd24,3/4/13 21:24,Client,0,Smiley2,
5137f19fe4b056530e5d18b4,3/7/13 1:47,ExerciseLog,0,ThumbsUp,
513a9c0de4b056530e6ac342,3/9/13 2:18,Client,347,,"5 lbs to your goal!!!!  Are you still using some of the My Fit Foods?  Seems like you are adding some new and different foods in.  We have 2 sessions left, why don't we schedule one soon and then the last one for either before or after you get back from Cuba!  Let me know what will work best for you in the next week or so!  Have a great weekend."
513a9c0de4b056530e6ac342,3/9/13 2:18,Client,311,,"Yes, I'm still using the My Fit Foods.  I've been getting the large meals and splitting them in thirds then adding veggies.  It helps to keep the cost down that way because they are pretty expensive.  If you want to meet next week, Tuesday or Thursday evening would work for me.  Any time that's good for you."
513a9c0de4b056530e6ac342,3/9/13 2:18,Client,51,,"How does Thursday, March 14th at 7 pm work for you?"
513a9c0de4b056530e6ac342,3/9/13 2:18,Client,18,,That works for me.
513a9c0de4b056530e6ac342,3/9/13 2:18,Client,34,,"Awesome...I will """"Skype"""" you then!"
513feb41e4b056530e6b1a5a,3/13/13 2:58,Client,115,,"Hi Any chance we can schedule a call for this week or next? I know you are meeting with Tarie this week."
513feb41e4b056530e6b1a5a,3/13/13 2:58,Client,103,,We're going out of town Friday so how about next week?  Do you want to do it during the day or evening?
513feb41e4b056530e6b1a5a,3/13/13 2:58,Client,18,,Day would be best.
513feb41e4b056530e6b1a5a,3/13/13 2:58,Client,47,,How about Monday?  Anytime between 11am - 1 pm.
513feb41e4b056530e6b1a5a,3/13/13 2:58,Client,39,,How about 11:30am or 11:45am on Monday?
513feb41e4b056530e6b1a5a,3/13/13 2:58,Client,19,,11:45 works for me!
513feb41e4b056530e6b1a5a,3/13/13 2:58,Client,0,ThumbsUp,
5141102be4b056530e5d18bc,3/13/13 23:47,ExerciseLog,22,,How did it feel? Good?
5141102be4b056530e5d18bc,3/13/13 23:47,ExerciseLog,17,Smiley2,"Yep, no problems."
514260f5e4b056530e5d18c2,3/14/13 23:44,ExerciseLog,14,,whew is right!
51428698e4b056530e6ac350,3/15/13 2:25,Client,608,,"It was great catching up with you this evening.  I am glad that your retirement has been keeping you busy...I hope you are enjoying your time.  I wanted to encourage you to keep progressing with the exercise (swimming, rowing and soon Pilates) and to work on increasing your fluid intake.  These 2 behaviors alone will have a big impact on your weight/weight loss.  We would also love to see your food logs etc on the Dashboard....this will help to see the relationship between your weight and your exercise and food intake.  Enjoy your trip to Dallas and do not hesitate to let me know if you need anything."
51434ae3e4b056530e63cd2f,3/15/13 16:22,Client,116,,Leaving for San Antonio this afternoon and Dallas tomorrow.  Will be back Sunday night.  Am taking scale and Fitbit!
51434ae3e4b056530e63cd2f,3/15/13 16:22,Client,0,Smiley1,
51472d6fe4b056530e63cd34,3/18/13 15:06,Client,92,,:  Call me on my home phone.  I have misplaced my webcam and haven't found it yet :-(
51472d6fe4b056530e63cd34,3/18/13 15:06,Client,30,,Will do. Talk to you in a bit.
5147c4c7e4b056530e68a2b1,3/19/13 1:53,Client,942,,"You may have noticed your Fitbit steps are not syncing to Retrofit in a timely manner. Fitbit has has been experiencing a server overload due to a high volume. They have since expanded their server capacity, however are continuing to have issues sending step data to Retrofit. We are working with Fitbit to resolve the issue as soon as possible.Please note that your step data is still syncing from your Fitbit Tracker to the Fitbit site.  We just aren't getting those updates in real time.  Your step data is still automatically downloaded to Retrofit every morning at 4AM CST. If you wish to manually update your Fitbit data to Retrofit you may do so by following these instructions:1. Go to your settings page https://www.retrofitme.com/app/settings2. Scroll to the bottom to Devices, then click the blue Update Data button for Fitbit.We will let you know when this issue is resolved.  Thanks, (your Retrofit Tech Guru)"
5147e95be4b056530e63cd39,3/19/13 4:28,Client,169,,"Got my Fitbit wet very briefly, but it stopped working nonetheless.  Have it in a bag of rice, per instructions on their website.  Hope I can get it to work tomorrow :-("
5147e95be4b056530e63cd39,3/19/13 4:28,Client,107,ThumbsDown,"Oh no! Let me know. If needed you can order one through us at a 40% discount. ($64.00 instead of $104.00)"
5147e95be4b056530e63cd39,3/19/13 4:28,Client,9,Smiley1,It works!
5147e95be4b056530e63cd39,3/19/13 4:28,Client,0,ThumbsUp,
5147e95be4b056530e63cd39,3/19/13 4:28,Client,160,,My fitbit came back to life too.. Mine went through the wash and revived itself after sitting in rice.. resilient little suckers! Glad to hear it is working!!!!
51488427e4b056530e68ad1b,3/19/13 15:29,Client,223,,"Fitbit syncing update: We worked with Fitbit to resolve the sync issue.‰Ûâ Everything is back to normal.‰Ûâ Thanks for your patience while we figured this out. Sorry for any inconvenience. (your Retrofit Tech Guru)"
514a5630e4b056530e5d18c7,3/21/13 0:37,ExerciseLog,0,Smiley1,
514cb4bee4b056530e63cd44,3/22/13 19:45,Client,38,,Am starting PT for my elbow next week.
514cb4bee4b056530e63cd44,3/22/13 19:45,Client,10,,Very good!
514f417ae4b056530e5d18ce,3/24/13 18:10,ExerciseLog,67,,hahaha I hope so too! That is definitely a workout.. On all fronts.
514facd7e4b056530e63cd49,3/25/13 1:48,Client,161,,Bummed out about weight gain past three days in spite of lots of exercise and eating well.  I took lots of Benadryl Fri and Sat so I'm hoping that's the culprit.
514facd7e4b056530e63cd49,3/25/13 1:48,Client,77,,"Well, I started my period.  That may explain it.  First one in six months :-("
514facd7e4b056530e63cd49,3/25/13 1:48,Client,194,Smiley4,"Well that certainly explains a lot doesn't it?!!!!  Crazy hormones!!!  Can certainly effect your weight....water retention etc, as well as possible cravings for salt etc.  Hope you are doing OK!"
514facd7e4b056530e63cd49,3/25/13 1:48,Client,57,,Silly hormones. I am sure that is what has been going on.
51538cc6e4b056530e5d18d3,3/28/13 0:20,ExerciseLog,30,,hahahha good job!!!! Its tough
5154ed9be4b056530e63cd52,3/29/13 1:25,Client,115,,Was a guest lecturer at class at our local university tonight.  Had difficulty finding a skirt that wasn't too big!
5154ed9be4b056530e63cd52,3/29/13 1:25,Client,39,Smiley2,Time to go shopping again!!! Way to go!
5159172be4b056530e68b8f9,4/1/13 5:13,Client,219,,"Announcing new software features in your Retrofit Insight dashboard. Click the link below for full details.http://wiki.retrofitme.com/display/CLIENT/Retrofit+Software+Release+Notes (your Retrofit Tech Guru)"
515b9992e4b056530e6ac361,4/3/13 2:53,Client,189,,Looks like things are going right along !  Very consistent with your steps and your weight loss!  Hope you are doing well.  Getting excited about your trip???  Month or so to go...
515b9992e4b056530e6ac361,4/3/13 2:53,Client,109,,"Yep!  It's """"next month"""".  Hard to believe.  Have been gathering light weight food to take with, just in case."
515b9992e4b056530e6ac361,4/3/13 2:53,Client,0,ThumbsUp,
51656516e4b056530e6b2177,4/10/13 13:11,Client,142,,"- Do you feel like you need to schedule a session with your team or a check in with myself? You are still rocking on over here!!! :)"
51656516e4b056530e6b2177,4/10/13 13:11,Client,109,,"Perhaps next week.  However, I have to show up for jury duty so don't know what my schedule will be like yet."
51656516e4b056530e6b2177,4/10/13 13:11,Client,177,,"I will be out of town the rest of this week but I would love to schedule something for next Monday afternoon or Friday. Let me know. :)I hope jury duty is only 1 day."
51656516e4b056530e6b2177,4/10/13 13:11,Client,40,,"How about Friday, 4/26, early afternoon?"
51656516e4b056530e6b2177,4/10/13 13:11,Client,19,,How about 10am cst?
51656516e4b056530e6b2177,4/10/13 13:11,Client,24,,can you do it any later?
51656516e4b056530e6b2177,4/10/13 13:11,Client,18,,How about 12:00pm?
51656516e4b056530e6b2177,4/10/13 13:11,Client,8,,perfect!
51656516e4b056530e6b2177,4/10/13 13:11,Client,0,ThumbsUp,
516594c6e4b056530e6546f5,4/10/13 16:35,Client,60,,"Hey , is there anything that I can be of help with?"
5166a751e4b056530e5d18de,4/11/13 12:06,ExerciseLog,9,,Fabulous!
51673d2ee4b056530e61caae,4/11/13 22:46,Client,169,,"Hey - so great to see you getting back into the swing of things!I have notcied your steo count has been down a bit more than normal.. Are your knees doing ok?"
51673d2ee4b056530e61caae,4/11/13 22:46,Client,119,,"No, my podiatrist told me not to walk as much back in February because the Morton's neuroma had flared up in both feet."
51673d2ee4b056530e61caae,4/11/13 22:46,Client,43,,Gotcha! No worries! Just wanted to check :)
516de92fe4b056530e65471b,4/17/13 0:13,Client,93,,"Hey , I just wanted to check in and see if there was anything I can be of help with?"
516de92fe4b056530e65471b,4/17/13 0:13,Client,81,,I'm doing okay.  Been so busy this week I don't have time to think about food :-)
516de92fe4b056530e65471b,4/17/13 0:13,Client,107,,"Ok, let me know if there is anything i can be of help with.  Congrats on a great weight loss week so far!!!"
516e21eee4b056530e6ac372,4/17/13 4:15,Client,115,,Hi ...just wanted to check in with you and see how your week was going.  Let me know if you need anything.
516e21eee4b056530e6ac372,4/17/13 4:15,Client,70,,I'm doing fine.  My weight isn't fluctuating as wildly as it had been.
5177121ce4b056530e5d18e9,4/23/13 22:58,ExerciseLog,10,,Very nice!
5178b317e4b056530e6ac38a,4/25/13 4:37,Client,294,,Awesome couple of weeks ! Just 2 lbs till goal!!!  Very exciting.  We have one session left....did you want to schedule that before your trip or after.  Either way we will stay in contact via the dashboard etc.  Let me know what will work best for you.  Have a great rest of your week.
517a0b57e4b056530e63cd57,4/26/13 5:06,Client,121,,:  I never found my webcam.  I'm afraid I threw it away by mistake :-(  Can you call me on my home phone?  Thanks.
517a0b57e4b056530e63cd57,4/26/13 5:06,Client,8,ThumbsUp,Will do.
517a0b57e4b056530e63cd57,4/26/13 5:06,Client,45,,", I have your mobile # is that okay?"
517dcc94e4b056530e63cd5e,4/29/13 1:27,Client,256,,"Per my meeting w/ on Friday, here are some behavioral goals:1) I will measure all the food I prepare.2) I will not eat while watching TV or on the computer with the exception of popcorn during a hockey game or movie.3) I will log all food daily."
517dcc94e4b056530e63cd5e,4/29/13 1:27,Client,365,,"....this sounds awesome and I think it will be extremely helpful!  We have one more nutrition session.  Do you think it will be helpful to have that before your trip to Cuba, or when you get back?  Either way works for me....we will still stay in contact via the dashboard, email etc.  What ever you feel will support you best.  Let me know what you think."
517dcc94e4b056530e63cd5e,4/29/13 1:27,Client,124,,"Oops, you asked me this once already and I forgot to reply.  Let's do it when I get back.  How about the first week of June?"
517dcc94e4b056530e63cd5e,4/29/13 1:27,Client,159,,"No problem ...I know how busy you are...now that you are retired!  :)  First week in June works for me!  We can set it now, or wait till you get back."
51872df3e4b056530e63cd67,5/6/13 4:13,Client,72,,Went to Austin this weekend.  Back on track entering meal data tomorrow.
518bd7dfe4b056530e65477e,5/9/13 17:07,Client,75,,"Hey , congratulations on being less than 1% away from target!!!!!!"
518bd7dfe4b056530e65477e,5/9/13 17:07,Client,7,,Thanks!
518bd7dfe4b056530e65477e,5/9/13 17:07,Client,28,Smiley1,So close!!!!  So exciting!!!
518d58f7e4b056530e63cd6a,5/10/13 20:30,Client,61,,Had a root canal this morning :-(  Will be eating soft foods.
518d58f7e4b056530e63cd6a,5/10/13 20:30,Client,30,,so sorry to hear! Feel better!
5196cfd9e4b056530e63cd6f,5/18/13 0:48,Client,60,,Off to Cuba in the morning.  I fit into a size 10 dress!!!!!
5196cfd9e4b056530e63cd6f,5/18/13 0:48,Client,17,Smiley1,Yay!!!! Have fun!
5196cfd9e4b056530e63cd6f,5/18/13 0:48,Client,32,,Congrats! Have a wonderful time!
519d0a78e4b056530e68ca9d,5/22/13 18:13,Client,247,,"Retrofit website notice:The Retrofit website will be down for maintenance for a short time on Thursday May 23rd at 9:30PM Central time for less then a half hour. News of site improvements will then follow. Regards,Retrofit Tech Guru"
519eed56e4b056530e68d64d,5/24/13 4:33,Client,317,,"Retrofit website update 1.7:The Retrofit website has been updated with new features!We have a new Settings page and added text messaging appointment reminders.Click the link below for full details:http://wiki.retrofitme.com/display/CLIENT/Retrofit+Software+Release+Notes Regards,Retrofit Tech Guru"
51a5e3c4e4b056530e6b2b97,5/29/13 11:17,Client,91,,"Hi ,We hope you are having a great time in Cuba! We can't wait to hear about it!"
51a5e3c4e4b056530e6b2b97,5/29/13 11:17,Client,326,,"We got back last night and it was fabulous!  Eating was a challenge because of all the starches.  b I was able to have fruit for breakfast and fish at most other meals.  My fitbit steps are a bit off, especially Wed, Thur, and Sat because we were on a bus a lot of those days and the roads were bumpy, which triggered """"steps""""."
51a5e3c4e4b056530e6b2b97,5/29/13 11:17,Client,44,Smiley1,So great to hear that you had a good time!!!
51a919a3e4b056530e6ac3a4,5/31/13 21:44,Client,243,,Welcome back !  I hope you had a great time in Cuba.  I would like to schedule our next session for next week.  Let me know if there is an evening/time that works better for you!  Looking forward to catching up.  Have a great weekend.
51a919a3e4b056530e6ac3a4,5/31/13 21:44,Client,69,,Any night is fine with me.  Just let me know what works best for you.
51a919a3e4b056530e6ac3a4,5/31/13 21:44,Client,110,,How about Wed or Thurs at 7 pm?  That would be June 5th or 6th.  Let me know if either of those works for you.
51a919a3e4b056530e6ac3a4,5/31/13 21:44,Client,31,,Wednesday at 6 pm works for me.
51a919a3e4b056530e6ac3a4,5/31/13 21:44,Client,116,,"OK, Wednesday, June 5th at 6 pm...I will get that scheduled.  Are you able to Skype or do we need to do it by phone?"
51a919a3e4b056530e6ac3a4,5/31/13 21:44,Client,72,Smiley8,phone.  I never found my webcam.  I'm afraid I threw it away by mistake.
51ab5707e4b056530e61caea,6/2/13 14:30,Client,128,,Hey ! I hear that your trip was amazing! Let me know what you have available the 2nd week in June for a quick check in!
51ab5707e4b056530e61caea,6/2/13 14:30,Client,55,,Hi !  How about Tuesday or Thursday (11th or 13th)?
51ab5707e4b056530e61caea,6/2/13 14:30,Client,27,,Either Is Just Fine For Me!
51ab5707e4b056530e61caea,6/2/13 14:30,Client,72,,"Ok.  Let's do Tuesday, anytime between 6 - 7:30 pm.  I,m in Central zone"
51ab5707e4b056530e61caea,6/2/13 14:30,Client,54,,Tuesday at 6ct/7et would be perfect! Shall I schedule?
51ab5707e4b056530e61caea,6/2/13 14:30,Client,39,,Sounds good.  Call me on my home phone.
51ab78c0e4b056530e6547b8,6/2/13 16:54,Client,46,,"Hey , anything i can be of help with?"
51ab78c0e4b056530e6547b8,6/2/13 16:54,Client,70,,"I'm doing okay, just getting back into the swing after my vacation :-)"
51afb9e0e4b056530e6ac3bb,6/5/13 22:21,Client,76,,Looking forward to our session.  I will give you a call in about 40 minutes!
51c36b64e4b056530e68e3e7,6/20/13 20:52,Client,316,,"Just a friendly notice that I will be out of the office from Friday, June 21st through Monday, June 24th. I will have limited access to email. If you have an emergency please contact me at valerie@retrofitme.com. If you are having any issues with your devices, I will be available on Tuesday 6/25/13 for support."
51c7330fe4b056530e5d18fe,6/23/13 17:40,ExerciseLog,41,,Delayed... but love it!! How did it feel?
51c73453e4b056530e5d1903,6/23/13 17:45,ExerciseLog,107,,Today's was more strenuous - walking backward and forward and squatting down when I got in swallower water.
51c91315e4b056530e6ac3c6,6/25/13 3:48,Client,26,,Doing awesome !!!
51ca2d68e4b056530e5d1908,6/25/13 23:53,ExerciseLog,30,,Yaayyy!!!! This is great news!
51ca2ddfe4b056530e5d190e,6/25/13 23:55,ExerciseLog,5,,And!?
51ca2ddfe4b056530e5d190e,6/25/13 23:55,ExerciseLog,130,,"This was my second time, two days in a row.  My knee was a little sore, but it went away when I stopped.  Going to work up slowly,"
51cb7b56e4b056530e5efbfc,6/26/13 23:37,OneToManyClient,89,,:  Can we change our Friday morning appt?  I want to watch the Blackhawk's parade!
51cb7b56e4b056530e5efbfc,6/26/13 23:37,OneToManyClient,69,,"Sure...That's a good reason!!!! Go Blackhawks!\How about next week?"
51cb7b56e4b056530e5efbfc,6/26/13 23:37,OneToManyClient,46,,Any day next week from 11 - noon works for me.
51cb7b56e4b056530e5efbfc,6/26/13 23:37,OneToManyClient,25,,How about Wed at 11:30am?
51cb7b56e4b056530e5efbfc,6/26/13 23:37,OneToManyClient,32,,okay.  Call me on my home phone.
51cb7b56e4b056530e5efbfc,6/26/13 23:37,OneToManyClient,0,ThumbsUp,
51cc5c5ee4b056530e63cd76,6/27/13 15:38,Client,30,,Yeah!  Got down to my goal!!!!
51cc5c5ee4b056530e63cd76,6/27/13 15:38,Client,111,,Wohoo!!!!!!  this is awesome! You have put in so muchh effort and hard work! Be so proud of your self!
51cc5c5ee4b056530e63cd76,6/27/13 15:38,Client,22,,Congrats!!!!!!!!!!!!!!
51cdbedce4b056530e68ecb1,6/28/13 16:52,Client,205,,"Website Maintenance Notice:The Retrofit Website will be down for general maintenance on Sunday June 30th from 2pm to 5pm Central time.Sorry for any inconvenience.Regards,Retrofit Tech Guru"
51cf333be4b056530e61cb08,6/29/13 19:19,Client,19,,Look at you go!!!!!
51cf3369e4b056530e5d1918,6/29/13 19:20,ExerciseLog,14,,That is great!
51da30f0e4b056530e6ac3c9,7/8/13 3:24,Client,87,,Congrats on your amazing success!!!  Last week in the program....you have done great!!!
51e14943e4b056530e5d192b,7/13/13 12:34,ExerciseLog,14,,That is great!
51e17e75e4b056530e63cd7d,7/13/13 16:21,Client,23,,WooHoo!  Broke 160!!!!!
51e17e75e4b056530e63cd7d,7/13/13 16:21,Client,26,,Nice!!!!!!!! Way to go!!!!
51e17e75e4b056530e63cd7d,7/13/13 16:21,Client,21,,Such a great feeling!
51e2037be4b056530e6547fd,7/14/13 1:48,Client,259,,"Dear ,It has been such a pleasure to work with you this year.  Your dedication and success has been truly inspiring.  Having reached the 15% goal is no easy feat and you deserve all the credit in the world.  Congrats and good luck in the future!!!!"
51e2f90fe4b056530e5d1930,7/14/13 19:16,ExerciseLog,7,,woohoo!
51e3116ce4b056530e61cb1a,7/14/13 21:00,Client,1110,,"Thank you so much for being a part of Retrofit over the past year. I wanted to leave you with a couple of things to take with you for futures reference since I will not be continuing on to year 2 with you! Always remember Retrofit's fitness philosophy. It is the basic formula that will never steer you wrong! Remember that anything can be a workout.. Use your imagination!‰Û¢ Never skip more than 2 days of exercise in a row‰Û¢ Be active in and out of the gym by increasing activities of daily living (steps)‰Û¢ Something is ALWAYS better than nothing‰Û¢ Be efficient. Work out smarter not necessarily harder/longer‰Û¢ Choosing exercises you enjoy will increase the likelihood of compliance‰Û¢ Make exercise as convenient as possible‰Û¢ Track all exercise and review it weekly‰Û¢ Plan ahead and schedule all workouts‰Û¢ Be flexible with your exercise routine. Instead of skipping a workout because you‰Ûªre pressed for time, do an abbreviated version‰Û¢ Stay properly hydrated and fueled for workouts‰Û¢ Set short and long term exercise goalsGood luck with your future endeavors! It has been an absolute pleasure!"
51e40173e4b056530e6b314b,7/15/13 14:04,Client,609,,"Hi , Per our last conversation I would like to introduce you to  Travnicek. She will be your Behavior Coach for the duration of your year 2 program. I find that you will enjoy working with her.  will be a great addition to your team. At your convenience, please work with  to get a session scheduled. She will be here soon to introduce herself. I added one free 30 minute session to your bank. You should have received an email notification about this. If you need anything or have any questions please do not hesitate to reach out. Have a wonderful day, ! "
51e40fc7e4b056530e6333d4,7/15/13 15:05,Client,456,,"Hi , Welcome to your Retrofit Next program.  I will be your Behavior Coach over the course of this coming year. I'm looking forward to working with you and eager to get started!I do have day appointments available or if you prefer evening hours, I am available on Tuesday or Thursdays.Let me know what your schedule looks like for the during this day this week or next week during the evening hours.I look forward to hearing from you soon!"
51e40fc7e4b056530e6333d4,7/15/13 15:05,Client,185,,"This week, I could meet Tuesday or Wednesday between 11 am and noon or Friday between 11 - 1145.  If none of those work, let me know what you have available Tuesday or Friday afternoon."
51e40fc7e4b056530e6333d4,7/15/13 15:05,Client,50,,Great  - Let's do 11:00 am CT  on Friday.
51e43e2ce4b056530e6333f7,7/15/13 18:23,Client,163,,", I scheduled us for a 30 minute session.  Also, please accept my Skype request prior to our scheduled time.  I am looking forward to speaking with you!"
51e43e2ce4b056530e6333f7,7/15/13 18:23,Client,425,,"Hi , I've accepted your Skype request.  However, I misplaced my webcam a while back and have not yet found it.  I've been doing my Retrofit meetings via phone since then.  I think I can Skype on my cell phone, although I've never done it.  If you want to try that, I'll set it up and we can see if I can figure out how to work it.  If it doesn't work, you can call me on my home phone.  Just let me know what you prefer."
51e43e2ce4b056530e6333f7,7/15/13 18:23,Client,156,,It's nice to be able to meet you face-to-face the first time.  So - Let's do the Skype via the phone and if that doesn't work we can go to the phone.  Okay?
51e43e2ce4b056530e6333f7,7/15/13 18:23,Client,39,,Okay.  I'll set up my phone with Skype.
51e43e2ce4b056530e6333f7,7/15/13 18:23,Client,0,ThumbsUp,
51e9ee3de4b056530e63cd84,7/20/13 1:56,Client,26,,Yay!  I see my new goal!!!
51e9ee3de4b056530e63cd84,7/20/13 1:56,Client,19,,Yep!! There it is!!
51eb10aae4b056530e54d88a,7/20/13 22:35,FoodLog,26,ThumbsUp,Awesome - Thanks 
51eb1118e4b056530e63352d,7/20/13 22:37,Client,395,,"Hi  - just a recap of what your goals are:Continue logging on FitBit.com and post me daily summaryContinue to hit 8,000 step countSwim, use recumbent bike at least 5-6 days a week. As you can see, I did change your goal. We are looking for a minimum of 1 pound or more per month.   You can do this! Reach out if you need anything. I'm excited about taking this journey with you!"
51ee9c36e4b056530e54d893,7/23/13 15:07,FoodLog,20,,"Whoops, burned 2150."
51f1541fe4b056530e63cd89,7/24/13 16:36,Client,107,,Started my period today.  In the past this has meant an increase in weight over the next four or five days.
51fc0f0be4b056530e63cd8c,8/2/13 19:56,Client,27,,Yay!  First time below 159!
51fc0f0be4b056530e63cd8c,8/2/13 19:56,Client,157,,This is WONDERFUL!!!!!!!!   This is a great loss this week!  I hope you have a great weekend!   Stay mindful - don't want to undue all that awesome progress!
51fc0f0be4b056530e63cd8c,8/2/13 19:56,Client,234,,"Yeah, we had family from out of town arrive last night, so my usual routine is going to be challenged this weekend.  Am going to a barbeque tonight but, since I don't eat meat, that gives me the perfect excuse to bring my own food :-)"
51fff314e4b056530e6337d8,8/5/13 18:46,Client,166,,"Hi  - Happy Monday, How are you doing with the logging and the exercise?  I know we are scheduled to meet later this week!  Looking forward to catching up!"
51fff314e4b056530e6337d8,8/5/13 18:46,Client,122,,"Hi  -- I've been logging my food on FitBit daily and have been trying to mix up the exercise a bit.  So far, so good."
